customer_id,date,amount,product,purchase_freq_hint
TW-142282,2017-11-23,30.89,Core,0.785
TW-142282,2017-11-23,32.76,Plus,0.704
TW-142282,2017-11-24,36.93,Core,0.707
TW-142283,2017-11-23,24.0,Core,0.196
TW-142283,2017-11-23,28.52,Premium,0.736
TW-142283,2017-11-24,22.65,Premium,0.979
TW-142283,2017-11-23,32.67,Core,0.678
TW-142284,2017-11-24,34.26,Premium,0.37
TW-142285,2017-11-23,22.71,Premium,0.853
TW-142285,2017-11-24,46.65,AddOn,0.76
TW-142285,2017-11-24,33.99,Core,0.349
TW-142286,2017-11-23,30.01,AddOn,0.942
TW-142286,2017-11-24,36.52,Plus,0.594
TW-142286,2017-11-24,37.62,AddOn,0.116
TW-142286,2017-11-23,42.8,AddOn,0.421
TW-142287,2017-11-22,35.93,Premium,0.17
TW-142287,2017-11-22,40.3,Premium,0.218
TW-142287,2017-11-22,32.79,Plus,0.713
TW-142287,2017-11-23,20.43,Premium,0.467
TW-142288,2017-11-24,22.6,Premium,0.358
TW-142288,2017-11-23,26.25,AddOn,0.279
TW-142288,2017-11-24,26.94,Premium,0.843
TW-142288,2017-11-23,38.54,AddOn,0.86
TW-142289,2017-11-24,41.76,Premium,0.597
TW-142289,2017-11-23,38.32,AddOn,0.501
TW-142289,2017-11-23,31.66,Plus,0.165
TW-142290,2017-11-23,29.77,Premium,0.328
TW-142290,2017-11-24,36.68,Core,0.74
TW-142290,2017-11-24,30.08,Premium,0.091
TW-142290,2017-11-23,30.62,Plus,0.513
TW-142290,2017-11-24,41.72,Core,0.333
TW-142291,2017-11-24,28.83,Premium,0.926
TW-142292,2017-11-23,28.26,Core,0.685
TW-142292,2017-11-23,20.7,AddOn,0.488
TW-142292,2017-11-23,37.6,Plus,0.864
TW-142292,2017-11-23,33.85,Premium,0.885
TW-142293,2017-11-24,18.98,Core,0.86
TW-142294,2017-11-23,18.07,Premium,0.511
TW-142294,2017-11-23,32.83,Core,0.712
TW-142294,2017-11-24,20.03,Plus,0.812
TW-142295,2017-11-24,29.46,Core,0.981
TW-142295,2017-11-23,41.57,Plus,0.056
TW-142295,2017-11-24,25.75,Core,0.167
TW-142295,2017-11-24,33.83,Premium,0.558
TW-142296,2017-11-23,35.48,Premium,0.935
TW-142296,2017-11-24,25.05,Plus,0.414
TW-142297,2017-11-23,27.13,Plus,0.816
TW-142297,2017-11-23,29.69,Core,0.214
TW-142297,2017-11-23,29.71,Premium,0.065
TW-142298,2017-11-22,43.26,Premium,0.147
TW-142298,2017-11-23,47.75,Premium,0.831
TW-142298,2017-11-22,29.48,AddOn,0.719
TW-142298,2017-11-23,25.98,Core,0.507
TW-142299,2017-11-23,33.81,Plus,0.876
TW-142299,2017-11-24,31.35,Plus,0.833
TW-142299,2017-11-24,42.05,AddOn,0.131
TW-142300,2017-11-23,54.09,Core,0.401
TW-142300,2017-11-24,51.23,Core,0.252
TW-142300,2017-11-24,52.0,AddOn,0.109
TW-142300,2017-11-24,26.0,Premium,0.479
TW-142301,2017-11-23,27.64,Premium,0.521
TW-142301,2017-11-23,33.27,Plus,0.313
TW-142301,2017-11-24,35.16,Plus,0.053
TW-142302,2017-11-24,20.42,AddOn,0.092
TW-142302,2017-11-23,38.53,Premium,0.212
TW-142302,2017-11-24,22.51,Plus,0.79
TW-142303,2017-11-23,33.37,Premium,0.804
TW-142303,2017-11-23,22.31,Core,0.39
TW-142303,2017-11-23,26.39,AddOn,0.408
TW-142304,2017-11-24,29.58,Premium,0.219
TW-142304,2017-11-23,29.41,AddOn,0.135
TW-142304,2017-11-24,23.87,Plus,0.108
TW-142305,2017-11-23,21.75,Plus,0.195
TW-142305,2017-11-23,26.13,AddOn,0.102
TW-142306,2017-11-24,39.22,AddOn,0.254
TW-142306,2017-11-23,35.81,AddOn,0.513
TW-142307,2017-11-23,18.58,Premium,0.875
TW-142307,2017-11-24,38.87,Core,0.371
TW-142307,2017-11-23,31.07,AddOn,0.616
TW-142308,2017-11-23,37.87,Premium,0.528
TW-142308,2017-11-23,40.35,AddOn,0.653
TW-142308,2017-11-23,39.04,Plus,0.299
TW-142309,2017-11-23,34.96,Premium,0.17
TW-142309,2017-11-23,34.76,AddOn,0.799
TW-142310,2017-11-23,20.8,Premium,0.087
TW-142310,2017-11-23,25.59,AddOn,0.582
TW-142310,2017-11-23,21.45,Core,0.535
TW-142311,2017-11-24,26.15,Plus,0.062
TW-142311,2017-11-24,36.15,Core,0.75
TW-142311,2017-11-23,27.46,Premium,0.766
TW-142311,2017-11-23,19.9,Premium,0.478
TW-142312,2017-11-23,17.5,Premium,0.741
TW-142312,2017-11-24,22.64,Premium,0.56
TW-142312,2017-11-24,28.79,Premium,0.601
TW-142312,2017-11-23,18.45,Premium,0.39
TW-142313,2017-11-24,20.56,Core,0.691
TW-142313,2017-11-24,36.28,AddOn,0.287
TW-142313,2017-11-23,27.16,Premium,0.978
TW-142314,2017-11-23,19.83,Core,0.563
TW-142315,2017-11-24,30.97,AddOn,0.29
TW-142315,2017-11-24,30.74,Core,0.504
TW-142315,2017-11-23,34.51,Core,0.998
TW-142315,2017-11-23,41.76,Plus,0.676
TW-142316,2017-11-24,22.53,AddOn,0.869
TW-142317,2017-11-24,26.86,Core,0.383
TW-142317,2017-11-24,37.55,Core,0.274
TW-142317,2017-11-24,32.0,Premium,0.542
TW-142317,2017-11-23,30.06,Premium,0.069
TW-142318,2017-11-24,21.06,Premium,0.805
TW-142318,2017-11-23,31.24,Premium,0.35
TW-142318,2017-11-24,18.53,AddOn,0.727
TW-142318,2017-11-23,21.82,AddOn,0.605
TW-142319,2017-11-22,37.06,Core,0.669
TW-142319,2017-11-22,26.91,Core,0.181
TW-142319,2017-11-23,38.68,Premium,0.814
TW-142320,2017-03-23,27.94,Plus,0.692
TW-142320,2017-08-10,46.47,AddOn,0.553
TW-142320,2017-05-19,49.65,AddOn,0.454
TW-142321,2016-05-18,38.57,AddOn,0.41
TW-142321,2016-05-18,33.91,Plus,0.189
TW-142321,2016-05-19,31.05,Core,0.805
TW-142321,2016-05-18,40.21,Core,0.935
TW-142321,2016-05-18,36.07,AddOn,0.903
TW-142322,2017-11-25,40.02,AddOn,0.787
TW-142322,2017-11-27,27.82,Core,0.711
TW-142322,2017-11-24,35.05,Core,0.952
TW-142322,2017-11-27,30.73,Core,0.277
TW-142323,2017-11-24,25.96,Plus,0.803
TW-142323,2017-11-23,40.8,Core,0.318
TW-142323,2017-11-23,38.78,Core,0.957
TW-142323,2017-11-23,23.85,Plus,0.369
TW-142324,2017-11-24,29.32,AddOn,0.39
TW-142324,2017-11-23,19.75,Core,0.608
TW-142324,2017-11-23,29.56,AddOn,0.645
TW-142324,2017-11-24,20.07,Premium,0.799
TW-142325,2017-11-24,32.46,Core,0.907
TW-142326,2017-11-24,30.93,Premium,0.756
TW-142326,2017-11-24,21.99,AddOn,0.933
TW-142327,2017-11-23,32.86,Plus,0.663
TW-142327,2017-11-23,28.88,Premium,0.06
TW-142328,2017-11-24,19.94,AddOn,0.787
TW-142328,2017-11-24,36.0,AddOn,0.1
TW-142328,2017-11-24,41.46,Premium,0.559
TW-142328,2017-11-24,37.73,Core,0.859
TW-142328,2017-11-24,31.77,Premium,0.909
TW-142329,2017-11-23,25.53,Plus,0.833
TW-142330,2017-11-23,25.69,Premium,0.279
TW-142330,2017-11-24,29.75,AddOn,0.862
TW-142330,2017-11-23,26.38,Core,0.741
TW-142330,2017-11-23,28.68,AddOn,0.695
TW-142331,2017-11-24,24.92,Plus,0.178
TW-142331,2017-11-24,25.95,AddOn,0.363
TW-142331,2017-11-23,24.28,AddOn,0.653
TW-142332,2017-11-23,32.28,Premium,0.622
TW-142332,2017-11-23,19.95,Core,0.148
TW-142332,2017-11-24,26.2,Premium,0.935
TW-142333,2017-11-23,39.41,Premium,0.706
TW-142333,2017-11-24,42.96,Core,0.963
TW-142334,2017-11-23,26.95,Premium,0.11
TW-142334,2017-11-23,33.35,Plus,0.773
TW-142334,2017-11-24,33.92,Plus,0.553
TW-142334,2017-11-23,25.4,Core,0.743
TW-142335,2017-11-24,27.64,Plus,0.859
TW-142335,2017-11-24,37.22,Premium,0.608
TW-142336,2017-11-24,39.27,AddOn,0.703
TW-142336,2017-11-24,38.97,AddOn,0.074
TW-142336,2017-11-23,20.3,Premium,0.175
TW-142336,2017-11-23,35.43,Core,0.668
TW-142337,2017-11-23,20.3,Core,0.339
TW-142338,2017-11-23,33.78,Core,0.475
TW-142339,2017-11-24,32.64,AddOn,0.209
TW-142339,2017-11-24,25.31,Premium,0.73
TW-142339,2017-11-23,24.93,Plus,0.577
TW-142340,2017-11-23,29.7,Core,0.66
TW-142340,2017-11-24,34.14,Plus,0.492
TW-142341,2017-11-23,26.7,Core,0.965
TW-142342,2017-11-23,21.37,Core,0.546
TW-142342,2017-11-23,40.98,Core,0.085
TW-142342,2017-11-23,37.75,Plus,0.477
TW-142342,2017-11-23,44.17,Plus,0.454
TW-142343,2017-11-24,31.98,Core,0.239
TW-142343,2017-11-24,30.2,Plus,0.235
TW-142343,2017-11-23,23.01,Core,0.957
TW-142344,2017-11-23,26.41,AddOn,0.829
TW-142344,2017-11-23,30.58,Core,0.437
TW-142344,2017-11-24,24.17,AddOn,0.895
TW-142344,2017-11-23,39.14,AddOn,0.96
TW-142345,2017-11-24,22.37,Plus,0.588
TW-142345,2017-11-24,37.79,Plus,0.088
TW-142345,2017-11-23,30.0,AddOn,0.733
TW-142346,2017-11-23,32.98,Core,0.748
TW-142346,2017-11-24,20.23,Core,0.481
TW-142347,2017-11-24,37.44,AddOn,0.214
TW-142348,2017-11-24,23.71,Plus,0.672
TW-142349,2017-11-24,21.54,AddOn,0.375
TW-142349,2017-11-24,24.11,Plus,0.396
TW-142349,2017-11-23,21.71,Plus,0.649
TW-142349,2017-11-23,20.99,AddOn,0.934
TW-142350,2017-11-24,32.89,Premium,0.663
TW-142350,2017-11-24,27.52,Premium,0.555
TW-142351,2017-11-24,27.76,AddOn,0.268
TW-142351,2017-11-23,21.93,Premium,0.525
TW-142352,2017-11-27,32.98,Core,0.226
TW-142352,2017-11-27,33.1,AddOn,0.246
TW-142352,2017-11-27,39.56,Core,0.824
TW-142352,2017-11-28,45.49,Core,0.518
TW-142353,2017-11-23,34.33,Premium,0.644
TW-142354,2017-11-23,21.04,AddOn,0.052
TW-142354,2017-11-23,34.14,Premium,0.696
TW-142354,2017-11-24,20.9,Plus,0.063
TW-142355,2017-11-24,23.38,AddOn,0.463
TW-142355,2017-11-23,28.49,AddOn,0.736
TW-142355,2017-11-23,29.29,Premium,0.441
TW-142356,2017-11-24,42.08,AddOn,0.402
TW-142356,2017-11-24,32.73,Plus,0.635
TW-142356,2017-11-24,27.6,Plus,0.328
TW-142356,2017-11-23,39.56,Premium,0.896
TW-142356,2017-11-23,26.57,Plus,0.305
TW-142357,2017-11-24,22.62,AddOn,0.056
TW-142357,2017-11-23,25.36,Premium,0.103
TW-142357,2017-11-23,35.41,Premium,0.886
TW-142357,2017-11-24,30.88,Core,0.22
TW-142358,2017-11-23,22.3,Plus,0.255
TW-142358,2017-11-23,34.49,AddOn,0.114
TW-142359,2017-11-23,38.26,AddOn,0.155
TW-142359,2017-11-23,29.49,AddOn,0.334
TW-142359,2017-11-24,29.4,Core,0.075
TW-142359,2017-11-23,40.3,Plus,0.279
TW-142360,2017-11-24,27.81,Plus,0.447
TW-142360,2017-11-24,21.97,Plus,0.537
TW-142361,2017-11-23,37.49,Plus,0.978
TW-142361,2017-11-24,23.74,Core,0.737
TW-142361,2017-11-24,40.21,Plus,0.462
TW-142361,2017-11-23,37.49,Premium,0.691
TW-142361,2017-11-23,33.62,AddOn,0.102
TW-142362,2017-11-24,32.86,Core,0.149
TW-142363,2017-11-23,33.4,Plus,0.384
TW-142363,2017-11-23,47.55,Plus,0.749
TW-142363,2017-11-23,46.74,Premium,0.35
TW-142364,2017-11-24,27.26,Core,0.463
TW-142364,2017-11-23,28.79,AddOn,0.079
TW-142364,2017-11-24,32.99,Premium,0.282
TW-142365,2017-11-23,41.53,Core,0.744
TW-142365,2017-11-24,30.07,AddOn,0.08
TW-142366,2017-11-24,35.94,AddOn,0.658
TW-142366,2017-11-23,34.88,Core,0.251
TW-142367,2017-11-23,33.48,Plus,0.831
TW-142367,2017-11-23,31.6,Core,0.638
TW-142367,2017-11-23,42.25,Plus,0.8
TW-142367,2017-11-24,40.61,Premium,0.052
TW-142368,2017-11-24,23.56,Premium,0.194
TW-142368,2017-11-24,19.17,Plus,0.82
TW-142369,2017-11-24,23.7,Premium,0.514
TW-142369,2017-11-23,41.28,AddOn,0.46
TW-142369,2017-11-23,27.34,AddOn,0.308
TW-142370,2017-11-24,30.4,Premium,0.443
TW-142370,2017-11-23,39.4,AddOn,0.911
TW-142371,2017-11-24,33.38,Core,0.321
TW-142371,2017-11-24,32.08,Plus,0.615
TW-142371,2017-11-24,37.54,Premium,0.051
TW-142371,2017-11-23,39.73,AddOn,0.454
TW-142372,2017-11-23,40.13,Premium,0.103
TW-142372,2017-11-23,20.39,Plus,0.803
TW-142372,2017-11-24,37.08,AddOn,0.093
TW-142372,2017-11-23,28.0,Premium,0.865
TW-142372,2017-11-24,23.58,Plus,0.882
TW-142373,2017-11-24,20.68,Plus,0.609
TW-142373,2017-11-24,19.17,Plus,0.773
TW-142373,2017-11-23,23.17,Premium,0.635
TW-142374,2017-11-23,26.21,Premium,0.693
TW-142374,2017-11-24,29.6,Plus,0.973
TW-142375,2017-11-27,37.71,AddOn,0.44
TW-142375,2017-11-25,30.81,Plus,0.667
TW-142376,2017-11-24,38.73,Premium,0.856
TW-142376,2017-11-23,40.54,Core,0.101
TW-142376,2017-11-24,40.43,AddOn,0.131
TW-142376,2017-11-23,22.65,AddOn,0.219
TW-142376,2017-11-23,32.7,Premium,0.051
TW-142377,2017-11-23,19.76,AddOn,0.593
TW-142377,2017-11-20,39.25,Core,0.922
TW-142377,2017-11-23,22.32,Plus,0.348
TW-142377,2017-11-20,35.59,AddOn,0.591
TW-142378,2017-11-24,38.28,AddOn,0.382
TW-142378,2017-11-23,37.93,AddOn,0.254
TW-142379,2017-11-24,24.16,Plus,0.176
TW-142379,2017-11-24,40.02,Premium,0.231
TW-142379,2017-11-23,19.55,Core,0.654
TW-142379,2017-11-23,31.78,Core,0.994
TW-142379,2017-11-23,28.65,Premium,0.154
TW-142380,2017-11-23,19.48,Premium,0.095
TW-142380,2017-11-24,17.56,Plus,0.191
TW-142382,2017-11-22,27.75,Plus,0.447
TW-142382,2017-11-23,36.1,AddOn,0.28
TW-142382,2017-11-23,28.19,Plus,0.539
TW-142382,2017-11-23,31.13,AddOn,0.892
TW-142384,2017-11-23,39.33,Premium,0.909
TW-142385,2017-11-13,90.96,AddOn,0.341
TW-142385,2017-11-08,69.57,Plus,0.568
TW-142385,2017-11-09,49.82,Core,0.981
TW-142385,2017-11-07,93.94,Premium,0.762
TW-142385,2017-11-09,92.18,Premium,0.392
TW-142385,2017-11-10,105.71,Plus,0.346
TW-142385,2017-11-08,72.43,Plus,0.998
TW-142385,2017-11-22,70.24,AddOn,0.145
TW-142385,2017-11-10,97.9,Core,0.162
TW-142385,2017-11-20,50.68,Core,0.434
TW-142385,2017-11-17,75.56,AddOn,0.523
TW-142385,2017-11-21,55.27,Plus,0.625
TW-142385,2017-11-16,99.26,Premium,0.862
TW-142389,2017-11-23,40.53,Plus,0.696
TW-142390,2017-11-23,20.38,Core,0.598
TW-142390,2017-11-24,31.36,AddOn,0.985
TW-142391,2017-11-24,39.7,Premium,0.923
TW-142391,2017-11-24,26.64,Plus,0.609
TW-142392,2017-11-23,34.43,Plus,0.927
TW-142392,2017-11-24,32.03,Premium,0.493
TW-142392,2017-11-24,34.87,Plus,0.191
TW-142393,2017-11-23,33.45,AddOn,0.479
TW-142393,2017-11-23,40.81,Plus,0.486
TW-142393,2017-11-23,53.06,Premium,0.33
TW-142393,2017-11-24,50.56,Core,0.319
TW-142393,2017-11-23,35.63,Plus,0.661
TW-142394,2017-11-24,38.05,Premium,0.479
TW-142394,2017-11-23,38.35,Core,0.973
TW-142395,2017-11-24,25.89,Core,0.699
TW-142395,2017-11-23,17.72,Core,0.645
TW-142395,2017-11-23,34.83,Premium,0.984
TW-142395,2017-11-24,28.54,AddOn,0.199
TW-142396,2017-11-24,22.72,Core,0.883
TW-142396,2017-11-23,36.19,AddOn,0.48
TW-142396,2017-11-24,38.18,AddOn,0.256
TW-142397,2017-11-23,38.7,Core,0.316
TW-142398,2017-11-23,32.8,Premium,0.424
TW-142398,2017-11-23,37.13,Plus,0.08
TW-142398,2017-11-23,21.75,Premium,0.162
TW-142398,2017-11-23,35.79,Plus,0.788
TW-142399,2017-11-24,24.47,AddOn,0.688
TW-142399,2017-11-24,22.62,Plus,0.063
TW-142399,2017-11-24,40.81,Core,0.29
TW-142400,2017-11-23,28.92,Core,0.435
TW-142401,2017-11-24,33.13,AddOn,0.442
TW-142401,2017-11-23,23.35,Premium,0.81
TW-142401,2017-11-24,23.5,Plus,0.206
TW-142401,2017-11-23,29.1,Plus,0.492
TW-142402,2017-11-23,34.56,Plus,0.739
TW-142402,2017-11-23,26.42,Plus,0.881
TW-142403,2017-11-24,28.58,Core,0.235
TW-142403,2017-11-23,21.13,AddOn,0.952
TW-142403,2017-11-23,21.92,AddOn,0.173
TW-142403,2017-11-24,23.17,Core,0.523
TW-142404,2017-11-23,33.72,Premium,0.37
TW-142404,2017-11-23,23.41,AddOn,0.315
TW-142405,2017-11-23,28.99,Plus,0.874
TW-142406,2017-11-23,31.45,Premium,0.968
TW-142407,2017-11-24,19.68,Premium,0.863
TW-142407,2017-11-24,23.64,Core,0.268
TW-142407,2017-11-23,35.27,Plus,0.097
TW-142408,2017-11-24,18.92,Premium,0.124
TW-142408,2017-11-23,27.47,AddOn,0.772
TW-142408,2017-11-24,19.46,Core,0.785
TW-142409,2017-11-25,31.94,Premium,0.063
TW-142409,2017-11-24,19.04,Premium,0.232
TW-142409,2017-11-25,34.35,Core,0.35
TW-142409,2017-11-25,35.82,AddOn,0.605
TW-142410,2017-11-23,32.34,Plus,0.388
TW-142410,2017-11-24,40.57,AddOn,0.127
TW-142410,2017-11-24,44.44,AddOn,0.699
TW-142410,2017-11-23,43.62,Core,0.697
TW-142411,2017-11-25,29.61,Plus,0.445
TW-142412,2017-11-25,31.7,Core,0.686
TW-142412,2017-11-24,26.59,Plus,0.506
TW-142412,2017-11-24,36.26,Premium,0.245
TW-142412,2017-11-24,34.32,Plus,0.557
TW-142413,2017-11-23,37.86,Premium,0.469
TW-142414,2017-11-23,39.11,Core,0.511
TW-142414,2017-11-24,28.36,Core,0.217
TW-142414,2017-11-24,28.84,Premium,0.172
TW-142415,2017-11-23,21.94,Core,0.421
TW-142415,2017-11-24,35.22,Premium,0.888
TW-142415,2017-11-24,22.3,Core,0.517
TW-142416,2017-11-24,36.61,AddOn,0.189
TW-142416,2017-11-23,33.93,AddOn,0.505
TW-142416,2017-11-24,33.2,AddOn,0.1
TW-142417,2017-11-24,37.01,Premium,0.545
TW-142417,2017-11-24,26.01,Plus,0.898
TW-142418,2017-11-24,40.19,Core,0.384
TW-142418,2017-11-24,40.86,AddOn,0.182
TW-142419,2017-11-23,34.59,Plus,0.757
TW-142420,2017-11-23,27.4,Core,0.128
TW-142420,2017-11-23,18.59,Plus,0.523
TW-142420,2017-11-23,39.92,AddOn,0.88
TW-142421,2017-11-24,25.68,Premium,0.369
TW-142421,2017-11-23,39.38,Premium,0.759
TW-142421,2017-11-24,26.25,Premium,0.17
TW-142421,2017-11-23,32.26,Plus,0.727
TW-142422,2017-11-24,31.75,Core,0.145
TW-142422,2017-11-23,34.95,Premium,0.656
TW-142422,2017-11-24,31.91,AddOn,0.122
TW-142422,2017-11-24,27.01,Core,0.174
TW-142423,2017-11-24,19.0,Core,0.459
TW-142423,2017-11-23,22.25,Core,0.136
TW-142423,2017-11-24,33.67,Premium,0.479
TW-142423,2017-11-23,18.51,Core,0.978
TW-142424,2017-11-23,21.05,Premium,0.588
TW-142424,2017-11-24,35.44,Plus,0.629
TW-142424,2017-11-23,23.61,AddOn,0.394
TW-142424,2017-11-24,23.12,AddOn,0.425
TW-142425,2017-11-23,26.5,Core,0.242
TW-142426,2017-11-23,31.92,AddOn,0.432
TW-142426,2017-11-23,24.5,AddOn,0.412
TW-142427,2017-11-22,18.49,AddOn,0.36
TW-142427,2017-11-22,24.01,AddOn,0.632
TW-142428,2017-11-24,20.76,AddOn,0.472
TW-142428,2017-11-23,34.11,AddOn,0.552
TW-142429,2017-11-24,24.24,AddOn,0.462
TW-142430,2017-11-24,25.2,AddOn,0.746
TW-142431,2017-11-24,22.91,Premium,0.385
TW-142431,2017-11-23,20.88,AddOn,0.747
TW-142432,2017-11-24,23.89,Plus,0.543
TW-142433,2017-11-23,21.24,AddOn,0.65
TW-142433,2017-11-23,28.48,Premium,0.154
TW-142433,2017-11-23,26.88,Premium,0.837
TW-142433,2017-11-23,38.64,Premium,0.772
TW-142434,2017-11-23,31.65,Plus,0.454
TW-142435,2017-11-24,33.72,Plus,0.065
TW-142435,2017-11-23,38.67,Core,0.758
TW-142435,2017-11-23,34.92,Core,0.573
TW-142435,2017-11-23,22.1,Plus,0.21
TW-142436,2017-11-23,21.9,Premium,0.608
TW-142436,2017-11-23,23.49,Premium,0.434
TW-142437,2017-11-24,18.43,AddOn,0.36
TW-142437,2017-11-23,31.95,Plus,0.242
TW-142437,2017-11-24,19.4,Plus,0.221
TW-142437,2017-11-23,17.59,Premium,0.492
TW-142438,2017-11-24,33.78,AddOn,0.927
TW-142441,2017-11-23,30.38,Plus,0.739
TW-142441,2017-11-23,34.77,Plus,0.675
TW-142441,2017-11-24,20.38,Plus,0.57
TW-142441,2017-11-24,19.29,AddOn,0.213
TW-142442,2017-11-24,29.77,AddOn,0.68
TW-142443,2017-11-23,22.04,AddOn,0.747
TW-142443,2017-11-24,38.23,Premium,0.789
TW-142443,2017-11-23,30.06,Premium,0.832
TW-142444,2017-11-24,24.72,Core,0.097
TW-142444,2017-11-23,22.32,Plus,0.803
TW-142444,2017-11-23,34.74,Premium,0.678
TW-142445,2017-11-24,17.5,Core,0.924
TW-142445,2017-11-24,17.58,AddOn,0.989
TW-142445,2017-11-24,19.33,Core,0.707
TW-142445,2017-11-24,25.73,AddOn,0.865
TW-142446,2017-11-23,24.5,AddOn,0.501
TW-142447,2017-11-24,20.0,AddOn,0.102
TW-142447,2017-11-23,29.57,AddOn,0.815
TW-142447,2017-11-23,23.38,Plus,0.564
TW-142448,2017-11-23,32.97,Core,0.057
TW-142449,2017-11-24,36.07,Premium,0.733
TW-142449,2017-11-23,28.06,Premium,0.914
TW-142450,2017-11-23,23.19,Plus,0.124
TW-142451,2017-11-23,27.34,Core,0.361
TW-142452,2017-11-22,33.64,Core,0.654
TW-142452,2017-11-22,23.3,Premium,0.633
TW-142452,2017-11-20,31.42,AddOn,0.087
TW-142453,2017-12-01,19.62,Core,0.539
TW-142453,2017-11-30,31.33,Premium,0.135
TW-142454,2017-11-30,26.45,Premium,0.092
TW-142454,2017-11-30,21.91,Plus,0.104
TW-142455,2017-11-18,19.89,AddOn,0.489
TW-142455,2017-11-18,17.67,Plus,0.558
TW-142455,2017-11-19,35.65,AddOn,0.903
TW-142456,2017-11-18,37.75,Premium,0.747
TW-142456,2017-11-22,25.68,Premium,0.287
TW-142456,2017-11-23,30.28,Premium,0.625
TW-142457,2017-11-18,39.63,AddOn,0.525
TW-142457,2017-11-19,29.26,Premium,0.475
TW-142457,2017-11-19,33.52,Plus,0.33
TW-142458,2017-11-18,27.47,Core,0.522
TW-142458,2017-11-19,37.33,Core,0.78
TW-142459,2017-11-19,32.94,Plus,0.776
TW-142459,2017-11-19,34.56,AddOn,0.481
TW-142459,2017-11-18,28.12,Premium,0.352
TW-142459,2017-11-19,32.27,Premium,0.363
TW-142460,2017-11-23,22.71,Plus,0.253
TW-142460,2017-11-24,39.77,AddOn,0.23
TW-142460,2017-11-23,24.14,Premium,0.384
TW-142460,2017-11-23,41.57,Core,0.072
TW-142461,2017-11-24,34.39,Core,0.923
TW-142461,2017-11-23,38.9,Plus,0.963
TW-142461,2017-11-24,19.82,Core,0.24
TW-142462,2017-11-27,30.37,Premium,0.556
TW-142462,2017-11-28,27.15,Premium,0.822
TW-142463,2017-11-23,31.69,AddOn,0.844
TW-142464,2017-11-23,28.01,AddOn,0.263
TW-142464,2017-11-23,41.27,Premium,0.482
TW-142464,2017-11-24,31.7,AddOn,0.644
TW-142464,2017-11-24,29.42,Premium,0.126
TW-142465,2017-11-24,37.35,Plus,0.148
TW-142465,2017-11-23,41.03,Core,0.22
TW-142465,2017-11-24,27.79,AddOn,0.132
TW-142466,2017-11-23,26.01,AddOn,0.825
TW-142467,2017-11-23,19.74,AddOn,0.761
TW-142467,2017-11-23,39.76,Plus,0.56
TW-142468,2017-11-24,34.29,Plus,0.487
TW-142468,2017-11-23,40.25,Core,0.053
TW-142468,2017-11-24,18.58,Premium,0.067
TW-142469,2017-11-24,23.51,Premium,0.116
TW-142469,2017-11-24,34.78,Core,0.987
TW-142469,2017-11-24,29.97,Premium,0.846
TW-142470,2017-11-24,34.72,Core,0.214
TW-142471,2017-11-24,38.17,Core,0.163
TW-142471,2017-11-23,19.75,AddOn,0.736
TW-142471,2017-11-23,32.61,Premium,0.407
TW-142471,2017-11-24,35.93,Premium,0.922
TW-142472,2017-11-23,24.39,Plus,0.183
TW-142472,2017-11-23,38.23,Core,0.935
TW-142472,2017-11-24,19.14,Premium,0.239
TW-142472,2017-11-24,30.41,AddOn,0.871
TW-142473,2017-11-24,33.74,Premium,0.983
TW-142473,2017-11-24,21.52,Premium,0.205
TW-142474,2017-11-23,30.46,Premium,0.483
TW-142474,2017-11-24,37.44,AddOn,0.121
TW-142474,2017-11-24,38.13,Plus,0.247
TW-142474,2017-11-24,20.75,AddOn,0.36
TW-142475,2017-11-23,28.86,Core,0.747
TW-142475,2017-11-24,20.1,Premium,0.47
TW-142475,2017-11-23,30.67,Premium,0.95
TW-142476,2017-11-24,28.12,AddOn,0.578
TW-142477,2017-11-24,24.03,Core,0.171
TW-142478,2017-11-24,18.14,Plus,0.408
TW-142478,2017-11-24,26.14,AddOn,0.617
TW-142479,2017-11-24,32.28,Premium,0.759
TW-142479,2017-11-24,32.73,Core,0.688
TW-142479,2017-11-23,38.06,Core,0.551
TW-142479,2017-11-23,24.41,Core,0.492
TW-142480,2017-11-24,26.32,Core,0.535
TW-142480,2017-11-24,24.05,Core,0.397
TW-142480,2017-11-23,37.63,Premium,0.651
TW-142481,2017-11-24,21.21,Core,0.297
TW-142481,2017-11-23,37.61,Core,0.051
TW-142481,2017-11-23,31.06,Plus,0.959
TW-142481,2017-11-24,32.19,Plus,0.411
TW-142482,2017-11-24,36.37,Plus,0.521
TW-142482,2017-11-23,26.44,Plus,0.761
TW-142482,2017-11-24,25.42,Plus,0.817
TW-142483,2017-11-23,30.86,Premium,0.775
TW-142483,2017-11-23,32.86,Premium,0.882
TW-142483,2017-11-24,23.88,Premium,0.326
TW-142484,2017-11-23,19.03,Premium,0.396
TW-142484,2017-11-23,21.93,Premium,0.063
TW-142484,2017-11-24,38.02,Plus,0.59
TW-142485,2017-11-23,29.98,Premium,0.425
TW-142486,2017-11-24,35.75,Plus,0.876
TW-142486,2017-11-23,35.61,Plus,0.533
TW-142486,2017-11-24,37.43,Core,0.857
TW-142486,2017-11-24,31.26,Core,0.159
TW-142487,2017-11-24,42.7,Core,0.817
TW-142487,2017-11-23,26.88,Core,0.264
TW-142487,2017-11-23,37.08,Premium,0.187
TW-142487,2017-11-24,31.95,Plus,0.691
