customer_id,last_purchase,frequency,monetary_total,monetary_avg,recency_days,ticket_volume,resolution_time_avg,social_mentions_count,sentiment_mean,sentiment_min,sentiment_max,sentiment_recent_mean,sentiment_trend,avg_purchase_value,purchase_frequency,clv,churned
TW-142568,2017-11-23,2,39.150000000000006,19.575000000000003,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,19.575000000000003,2,1305.0000000000002,0
TW-142569,2017-11-24,4,130.54000000000002,32.635000000000005,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.635000000000005,4,4351.333333333334,0
TW-142570,2017-11-24,3,91.95,30.65,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.65,3,3064.9999999999995,0
TW-142571,2017-11-22,2,60.69,30.345,3021,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.345,2,2023.0,0
TW-142572,2017-11-24,2,67.05000000000001,33.525000000000006,3019,2,24.0,2,0.5,0.0,1.0,0.5,0.0,33.525000000000006,2,2235.0000000000005,0
TW-142573,2017-11-24,3,102.5,34.166666666666664,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,34.166666666666664,3,3416.666666666667,0
TW-142574,2017-11-24,5,194.41,38.882,3019,3,24.0,3,-0.3333333333333333,-1.0,0.0,-0.3333333333333333,0.0,38.882,5,6480.333333333333,1
TW-142575,2017-11-24,1,29.45,29.45,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.45,1,981.6666666666666,0
TW-142576,2017-11-24,3,90.13,30.043333333333333,3019,4,24.0,4,0.0,0.0,0.0,0.0,0.0,30.043333333333333,3,3004.3333333333335,0
TW-142577,2017-11-23,2,56.08,28.04,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.04,2,1869.3333333333333,0
TW-142578,2017-11-23,1,19.93,19.93,3020,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,19.93,1,664.3333333333334,1
TW-142579,2017-11-29,7,331.92,47.417142857142856,3014,12,24.0,12,0.0,0.0,0.0,0.0,0.0,47.417142857142856,7,11064.000000000002,1
TW-142581,2017-11-23,2,66.06,33.03,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.03,2,2202.0,0
TW-142582,2017-11-24,1,26.68,26.68,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.68,1,889.3333333333334,0
TW-142583,2017-11-24,3,105.16,35.053333333333335,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.053333333333335,3,3505.3333333333335,0
TW-142584,2017-11-24,3,91.08,30.36,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.36,3,3036.0,0
TW-142585,2017-11-24,3,82.9,27.633333333333336,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.633333333333336,3,2763.3333333333335,0
TW-142586,2017-11-24,2,59.16,29.58,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.58,2,1972.0,0
TW-142587,2017-11-24,4,94.01,23.5025,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,23.5025,4,3133.666666666667,0
TW-142588,2017-11-24,6,321.89,53.64833333333333,3019,12,24.0,12,0.0833333333333333,0.0,1.0,0.0833333333333333,0.0,53.64833333333333,6,10729.666666666666,1
TW-142589,2017-11-23,2,68.25,34.125,3020,3,24.0,3,0.0,0.0,0.0,0.0,0.0,34.125,2,2275.0,0
TW-142590,2017-11-24,3,85.77,28.59,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.59,3,2859.0,0
TW-142591,2017-11-24,2,64.37,32.185,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,32.185,2,2145.666666666667,0
TW-142592,2017-11-23,4,119.66,29.915,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.915,4,3988.6666666666665,0
TW-142593,2017-11-24,1,19.93,19.93,3019,2,24.0,2,-0.5,-1.0,0.0,-0.5,0.0,19.93,1,664.3333333333334,1
TW-142594,2017-11-23,2,65.63,32.815,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.815,2,2187.6666666666665,0
TW-142595,2017-11-24,2,65.72,32.86,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.86,2,2190.6666666666665,0
TW-142596,2017-11-19,2,60.27,30.135,3024,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.135,2,2009.0000000000002,0
TW-142597,2017-11-24,4,108.11,27.0275,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.0275,4,3603.666666666667,0
TW-142598,2017-11-24,1,21.05,21.05,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.05,1,701.6666666666667,0
TW-142601,2017-11-23,1,28.82,28.82,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.82,1,960.6666666666667,0
TW-142602,2017-11-24,1,25.18,25.18,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.18,1,839.3333333333334,0
TW-142603,2017-11-24,1,22.81,22.81,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,22.81,1,760.3333333333334,0
TW-142604,2017-11-11,4,115.99,28.9975,3032,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.9975,4,3866.3333333333335,0
TW-142605,2017-11-11,2,66.73,33.365,3032,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.365,2,2224.3333333333335,0
TW-142607,2017-11-10,4,132.33,33.0825,3033,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.0825,4,4411.000000000001,0
TW-142608,2017-11-23,1,34.78,34.78,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,34.78,1,1159.3333333333335,0
TW-142609,2017-11-24,3,106.02,35.34,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,35.34,3,3534.0000000000005,0
TW-142610,2017-11-24,3,95.88,31.96,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.96,3,3196.0,0
TW-142611,2017-11-24,2,71.74000000000001,35.870000000000005,3019,5,24.0,5,0.0,0.0,0.0,0.0,0.0,35.870000000000005,2,2391.333333333334,0
TW-142612,2017-11-24,2,42.91,21.455,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.455,2,1430.3333333333333,0
TW-142613,2017-11-24,4,132.69,33.1725,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.1725,4,4423.0,0
TW-142614,2017-11-23,1,22.28,22.28,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,22.28,1,742.6666666666667,0
TW-142615,2017-11-24,1,37.98,37.98,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,37.98,1,1266.0,0
TW-142616,2017-11-24,5,168.45,33.69,3019,3,24.0,3,-0.3333333333333333,-1.0,0.0,-0.3333333333333333,0.0,33.69,5,5615.0,1
TW-142617,2017-11-24,2,61.1,30.55,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.55,2,2036.6666666666667,0
TW-142618,2017-11-24,2,44.56,22.28,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,22.28,2,1485.3333333333335,0
TW-142619,2017-11-24,5,168.87,33.774,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.774,5,5629.0,0
TW-142620,2017-11-24,3,85.53,28.51,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,28.51,3,2851.0,0
TW-142621,2017-11-24,2,68.76,34.38,3019,5,24.0,5,0.0,0.0,0.0,0.0,0.0,34.38,2,2292.0000000000005,0
TW-142622,2017-11-24,4,104.63,26.1575,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.1575,4,3487.6666666666665,0
TW-142623,2017-11-22,2,70.31,35.155,3021,2,24.0,2,0.0,0.0,0.0,0.0,0.0,35.155,2,2343.666666666667,0
TW-142624,2017-11-25,3,102.51,34.169999999999995,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.169999999999995,3,3417.0,0
TW-142625,2017-11-24,1,35.96,35.96,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.96,1,1198.6666666666667,0
TW-142626,2017-11-24,3,110.19,36.73,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,36.73,3,3673.0,0
TW-142627,2017-11-24,3,98.34,32.78,3019,1,24.0,1,1.0,1.0,1.0,1.0,0.0,32.78,3,3278.0000000000005,0
TW-142628,2017-11-24,3,78.1,26.03333333333333,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.03333333333333,3,2603.333333333333,0
TW-142629,2017-11-23,1,30.04,30.04,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.04,1,1001.3333333333334,0
TW-142630,2017-11-26,3,92.58,30.860000000000003,3017,3,24.0,3,0.0,0.0,0.0,0.0,0.0,30.860000000000003,3,3086.0000000000005,0
TW-142631,2017-11-24,4,110.75,27.6875,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,27.6875,4,3691.666666666667,0
TW-142632,2017-11-24,2,59.46000000000001,29.730000000000004,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.730000000000004,2,1982.0000000000002,0
TW-142633,2017-11-24,4,113.79,28.4475,3019,1,24.0,1,1.0,1.0,1.0,1.0,0.0,28.4475,4,3793.0000000000005,0
TW-142634,2017-11-23,2,78.49000000000001,39.245000000000005,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,39.245000000000005,2,2616.333333333334,0
TW-142635,2017-11-24,3,110.24,36.74666666666667,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,36.74666666666667,3,3674.666666666667,0
TW-142636,2017-11-23,3,70.75,23.58333333333333,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.58333333333333,3,2358.333333333333,0
TW-142637,2017-11-23,3,106.42,35.473333333333336,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,35.473333333333336,3,3547.333333333334,0
TW-142638,2017-11-24,4,106.81,26.7025,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,26.7025,4,3560.3333333333335,0
TW-142639,2017-11-23,3,86.43,28.81,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.81,3,2881.0,0
TW-142640,2017-11-24,5,200.89,40.178,3019,5,24.0,5,0.0,0.0,0.0,0.0,0.0,40.178,5,6696.333333333333,0
TW-142641,2017-11-23,2,75.16,37.58,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,37.58,2,2505.3333333333335,0
TW-142642,2017-11-24,4,151.36,37.84,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,37.84,4,5045.333333333334,0
TW-142643,2017-11-24,4,104.12,26.03,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.03,4,3470.666666666667,0
TW-142644,2017-11-24,2,47.21,23.605,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.605,2,1573.6666666666667,0
TW-142645,2017-11-24,4,123.65,30.9125,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.9125,4,4121.666666666667,0
TW-142646,2017-11-24,3,86.47,28.82333333333333,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.82333333333333,3,2882.3333333333335,0
TW-142647,2017-11-24,3,90.51,30.17,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.17,3,3017.0000000000005,0
TW-142648,2017-11-23,1,21.34,21.34,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.34,1,711.3333333333334,0
TW-142649,2017-11-24,2,58.76,29.38,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.38,2,1958.6666666666667,0
TW-142650,2017-11-24,4,147.95,36.9875,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,36.9875,4,4931.666666666666,0
TW-142651,2017-11-24,3,76.18,25.39333333333333,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.39333333333333,3,2539.333333333333,0
TW-142652,2017-11-23,2,42.7,21.35,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.35,2,1423.3333333333335,0
TW-142653,2017-11-24,2,51.84,25.92,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.92,2,1728.0000000000002,0
TW-142654,2017-11-23,2,43.91,21.955,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.955,2,1463.6666666666665,0
TW-142655,2017-11-24,1,36.73,36.73,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,36.73,1,1224.3333333333333,0
TW-142656,2017-11-23,1,21.12,21.12,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.12,1,704.0000000000001,0
TW-142657,2017-11-24,3,103.31,34.43666666666667,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.43666666666667,3,3443.666666666667,0
TW-142658,2017-11-23,2,55.23,27.615,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.615,2,1841.0,0
TW-142659,2017-11-24,1,30.3,30.3,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.3,1,1010.0000000000001,0
TW-142660,2017-11-24,2,58.66,29.33,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.33,2,1955.3333333333333,0
TW-142661,2017-11-24,4,108.69,27.1725,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.1725,4,3623.0,0
TW-142662,2017-11-24,3,92.75,30.916666666666668,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.916666666666668,3,3091.666666666667,0
TW-142663,2017-11-24,5,163.83,32.766000000000005,3019,3,24.0,3,-0.3333333333333333,-1.0,0.0,-0.3333333333333333,0.0,32.766000000000005,5,5461.000000000002,1
TW-142664,2017-11-24,2,61.71,30.855,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.855,2,2057.0,0
TW-142665,2017-11-24,6,230.93,38.48833333333334,3019,9,24.0,9,0.0,0.0,0.0,0.0,0.0,38.48833333333334,6,7697.666666666667,1
TW-142666,2017-11-24,3,110.24,36.74666666666667,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,36.74666666666667,3,3674.666666666667,0
TW-142667,2017-11-24,4,103.96,25.99,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.99,4,3465.333333333333,0
TW-142668,2017-11-23,2,66.85,33.425,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.425,2,2228.333333333333,0
TW-142669,2017-11-24,1,21.3,21.3,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,21.3,1,710.0,0
TW-142670,2017-11-24,4,105.23,26.3075,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.3075,4,3507.666666666667,0
TW-142671,2017-11-23,2,45.25,22.625,3020,3,24.0,3,0.0,0.0,0.0,0.0,0.0,22.625,2,1508.3333333333335,0
TW-142672,2017-11-23,4,174.41,43.6025,3020,7,24.0,7,0.1428571428571428,0.0,1.0,0.1428571428571428,0.0,43.6025,4,5813.666666666667,1
TW-142673,2017-07-14,4,126.34,31.585,3152,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.585,4,4211.333333333334,0
TW-142674,2017-11-24,2,62.97,31.485,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.485,2,2099.0,0
TW-142675,2017-11-23,2,74.07,37.035,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,37.035,2,2469.0,0
TW-142676,2017-11-24,3,88.53999999999999,29.51333333333333,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.51333333333333,3,2951.333333333333,0
TW-142677,2017-11-24,5,190.58,38.116,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,38.116,5,6352.666666666666,0
TW-142678,2017-11-25,3,99.62,33.20666666666667,3018,5,24.0,5,0.0,0.0,0.0,0.0,0.0,33.20666666666667,3,3320.666666666667,0
TW-142679,2017-11-24,3,75.85,25.28333333333333,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,25.28333333333333,3,2528.333333333333,0
TW-142680,2017-11-24,3,81.10000000000001,27.03333333333333,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,27.03333333333333,3,2703.333333333333,0
TW-142681,2017-11-24,5,189.14,37.828,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,37.828,5,6304.666666666667,0
TW-142682,2017-11-24,4,124.04,31.01,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.01,4,4134.666666666667,0
TW-142683,2017-11-24,2,57.48,28.74,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.74,2,1916.0,0
TW-142684,2017-11-24,4,114.48,28.62,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.62,4,3816.0000000000005,0
TW-142685,2017-11-24,3,71.03999999999999,23.68,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,23.68,3,2368.0,0
TW-142686,2017-11-24,4,110.47,27.6175,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,27.6175,4,3682.3333333333335,0
TW-142687,2017-11-24,5,178.67,35.733999999999995,3019,5,24.0,5,0.2,0.0,1.0,0.2,0.0,35.733999999999995,5,5955.666666666665,0
TW-142688,2017-11-24,4,123.88,30.97,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.97,4,4129.333333333333,0
TW-142689,2017-11-23,3,102.36,34.12,3020,3,24.0,3,0.0,0.0,0.0,0.0,0.0,34.12,3,3411.9999999999995,0
TW-142690,2017-11-23,1,33.35,33.35,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.35,1,1111.6666666666667,0
TW-142691,2017-11-23,1,20.17,20.17,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,20.17,1,672.3333333333334,0
TW-142692,2017-11-24,3,98.75,32.916666666666664,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.916666666666664,3,3291.666666666667,0
TW-142693,2017-11-24,3,76.05,25.35,3019,2,24.0,2,-0.5,-1.0,0.0,-0.5,0.0,25.35,3,2535.0000000000005,1
TW-142694,2017-11-24,2,68.18,34.09,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.09,2,2272.666666666667,0
TW-142695,2017-11-24,2,60.82,30.41,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,30.41,2,2027.3333333333335,0
TW-142697,2017-11-23,2,59.85,29.925,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.925,2,1995.0000000000002,0
TW-142698,2017-11-22,4,147.9,36.975,3021,4,24.0,4,0.0,0.0,0.0,0.0,0.0,36.975,4,4930.0,0
TW-142699,2017-11-24,3,76.19,25.396666666666665,3019,1,24.0,1,1.0,1.0,1.0,1.0,0.0,25.396666666666665,3,2539.6666666666665,0
TW-142700,2017-11-23,2,60.14,30.07,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.07,2,2004.6666666666667,0
TW-142701,2017-11-24,4,138.76,34.69,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,34.69,4,4625.333333333333,0
TW-142702,2017-11-24,1,32.64,32.64,3019,1,24.0,1,1.0,1.0,1.0,1.0,0.0,32.64,1,1088.0,0
TW-142703,2017-11-24,1,38.21,38.21,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,38.21,1,1273.6666666666667,0
TW-142704,2017-11-24,1,19.83,19.83,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,19.83,1,661.0,0
TW-142705,2017-11-24,4,132.02,33.005,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.005,4,4400.666666666667,0
TW-142706,2017-11-24,4,144.27,36.0675,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,36.0675,4,4809.000000000001,0
TW-142707,2017-11-24,4,133.84,33.46,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.46,4,4461.333333333334,0
TW-142708,2017-11-24,1,26.73,26.73,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.73,1,891.0,0
TW-142709,2017-11-24,3,100.94,33.64666666666667,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.64666666666667,3,3364.6666666666665,0
TW-142710,2017-11-23,1,27.96,27.96,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.96,1,932.0000000000001,0
TW-142711,2017-11-24,2,67.38,33.69,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.69,2,2246.0,0
TW-142712,2017-11-24,1,38.29,38.29,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,38.29,1,1276.3333333333333,0
TW-142713,2017-11-24,2,64.66,32.33,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,32.33,2,2155.3333333333335,0
TW-142714,2017-11-24,4,94.4,23.6,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.6,4,3146.666666666667,0
TW-142715,2017-11-24,2,50.35,25.175,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.175,2,1678.3333333333335,0
TW-142716,2017-11-24,1,30.78,30.78,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.78,1,1026.0,0
TW-142717,2017-11-24,4,137.5,34.375,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,34.375,4,4583.333333333334,0
TW-142718,2017-11-25,3,87.32,29.106666666666666,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.106666666666666,3,2910.6666666666665,0
TW-142719,2017-11-24,1,30.21,30.21,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.21,1,1007.0000000000001,0
TW-142720,2017-11-24,2,41.66,20.83,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,20.83,2,1388.6666666666665,0
TW-142721,2017-11-24,2,57.91,28.955,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.955,2,1930.3333333333333,0
TW-142722,2017-11-23,5,145.04,29.008,3020,4,24.0,4,0.0,0.0,0.0,0.0,0.0,29.008,5,4834.666666666667,0
TW-142723,2017-11-24,4,116.3,29.075,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,29.075,4,3876.6666666666665,0
TW-142724,2017-11-24,5,166.67,33.334,3019,6,24.0,6,0.0,0.0,0.0,0.0,0.0,33.334,5,5555.666666666667,1
TW-142725,2017-11-24,3,76.63,25.543333333333333,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.543333333333333,3,2554.3333333333335,0
TW-142726,2017-11-23,1,29.87,29.87,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.87,1,995.6666666666667,0
TW-142727,2017-11-23,2,48.52,24.26,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.26,2,1617.3333333333335,0
TW-142728,2017-11-21,3,88.24,29.41333333333333,3022,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.41333333333333,3,2941.3333333333335,0
TW-142729,2017-11-24,4,101.03,25.2575,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.2575,4,3367.666666666667,0
TW-142730,2017-11-24,2,71.47999999999999,35.739999999999995,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.739999999999995,2,2382.6666666666665,0
TW-142731,2017-11-24,3,74.57,24.856666666666666,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.856666666666666,3,2485.6666666666665,0
TW-142732,2017-11-24,2,65.93,32.965,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.965,2,2197.666666666667,0
TW-142733,2017-11-24,4,135.01999999999998,33.754999999999995,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.754999999999995,4,4500.666666666666,0
TW-142734,2017-11-23,3,95.74,31.91333333333333,3020,3,24.0,3,0.0,0.0,0.0,0.0,0.0,31.91333333333333,3,3191.3333333333335,0
TW-142735,2017-11-24,1,31.99,31.99,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.99,1,1066.3333333333333,0
TW-142736,2017-11-23,3,104.17000000000002,34.723333333333336,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,34.723333333333336,3,3472.333333333334,0
TW-142737,2017-11-23,1,26.5,26.5,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.5,1,883.3333333333334,0
TW-142738,2017-11-24,2,57.95,28.975,3019,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,28.975,2,1931.6666666666667,1
TW-142739,2017-11-24,2,61.69,30.845,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.845,2,2056.3333333333335,0
TW-142740,2017-11-24,4,118.35,29.5875,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.5875,4,3945.0,0
TW-142741,2017-11-24,2,56.99,28.495,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.495,2,1899.6666666666667,0
TW-142742,2017-11-24,4,120.1,30.025,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.025,4,4003.3333333333335,0
TW-142743,2017-11-24,4,106.74,26.685,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,26.685,4,3558.0,0
TW-142744,2017-11-22,2,68.33,34.165,3021,3,24.0,3,0.0,0.0,0.0,0.0,0.0,34.165,2,2277.6666666666665,0
TW-142745,2017-11-24,2,52.71,26.355,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.355,2,1757.0,0
TW-142746,2017-11-24,1,28.39,28.39,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.39,1,946.3333333333334,0
TW-142747,2017-11-24,4,139.14,34.785,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,34.785,4,4638.0,0
TW-142748,2017-11-24,2,57.43000000000001,28.715000000000003,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.715000000000003,2,1914.3333333333337,0
TW-142749,2017-11-24,2,52.4,26.2,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.2,2,1746.6666666666667,0
TW-142752,2017-11-24,1,18.85,18.85,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,18.85,1,628.3333333333334,0
TW-142753,2017-11-24,2,50.46,25.23,3019,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,25.23,2,1682.0,1
TW-142754,2017-11-24,2,59.75,29.875,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.875,2,1991.6666666666667,0
TW-142755,2017-11-24,4,123.9,30.975,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.975,4,4130.0,0
TW-142756,2017-11-23,3,102.66,34.22,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.22,3,3422.0,0
TW-142757,2017-11-24,4,96.04,24.01,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.01,4,3201.3333333333335,0
TW-142758,2017-11-24,2,63.68000000000001,31.840000000000003,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.840000000000003,2,2122.666666666667,0
TW-142759,2017-11-24,4,123.44,30.86,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.86,4,4114.666666666667,0
TW-142760,2017-11-24,3,120.78,40.26,3019,5,24.0,5,0.0,0.0,0.0,0.0,0.0,40.26,3,4026.0,0
TW-142761,2017-11-23,1,34.66,34.66,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.66,1,1155.3333333333333,0
TW-142762,2017-11-24,2,70.33000000000001,35.165000000000006,3019,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,35.165000000000006,2,2344.333333333334,1
TW-142763,2017-11-24,2,57.0,28.5,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.5,2,1900.0,0
TW-142764,2017-11-24,3,101.78,33.92666666666667,3019,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.92666666666667,3,3392.666666666667,0
TW-142765,2017-11-24,4,131.82,32.955,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.955,4,4394.0,0
